fecha;serie_hidrologica;region_hidrologica;aporte_hidrico
2023-08-14;URR1SINU;Caribe;3347000
2023-08-14;ALICBOGO;Centro;14850700
2023-08-14;AMOYAMOY;Centro;1843900
2023-08-14;BETAMAG1;Centro;1533100
2023-08-14;CUCUCUCU;Centro;581000
2023-08-14;DESVSMAR;Centro;159900
2023-08-14;EMBAPRAD;Centro;175600
2023-08-14;QUIMMAGD;Centro;8028000
2023-08-14;SOGASOGA;Centro;6562900
2023-08-14;DESVBATA;Oriente;2360700
2023-08-14;DESVCHIV;Oriente;3060300
2023-08-14;EMBACHUZ;Oriente;3285600
2023-08-14;EMBAGUAV;Oriente;31733700
2023-08-14;ESMEBATA;Oriente;23117500
2023-08-14;ALTOANCH;Valle;1937100
2023-08-14;BAJOANCH;Valle;213500
2023-08-14;CAL1CALM;Valle;286800
2023-08-14;FLR2CAUC;Valle;233000
2023-08-14;SALVCAUC;Valle;3482300
2023-08-15;BOCATENC;Antioquia;1395800
2023-08-15;CLLRPORC;Antioquia;4314700
2023-08-15;DESVIEPM;Antioquia;1794300
2023-08-15;ITUACAUC;Antioquia;14256600
2023-08-15;MIRFTENC;Antioquia;997600
2023-08-15;PENONARE;Antioquia;10657600
2023-08-15;PLAYGUAT;Antioquia;4618200
2023-08-15;PP-2POR1;Antioquia;3753500
2023-08-15;PP-3PORC;Antioquia;1519000
2023-08-15;PUNCGUAT;Antioquia;4856900
2023-08-15;QUBRRGRD;Antioquia;45700
2023-08-15;RGR2RGRD;Antioquia;6109600
2023-08-15;SLORNARE;Antioquia;8003200
2023-08-15;SMIGCALD;Antioquia;1777600
2023-08-15;TRONGUAD;Antioquia;2792400
2023-08-15;DESVMANS;Caldas;109100
2023-08-15;PTEHMIEL;Caldas;2835100
2023-08-15;URR1SINU;Caribe;4305800
2023-08-15;ALICBOGO;Centro;15120100
2023-08-15;AMOYAMOY;Centro;2175200
2023-08-15;BETAMAG1;Centro;1595400
2023-08-15;CUCUCUCU;Centro;740800
2023-08-15;DESVSMAR;Centro;282600
2023-08-15;EMBAPRAD;Centro;679600
2023-08-15;QUIMMAGD;Centro;7605200
2023-08-15;SOGASOGA;Centro;8735500
2023-08-15;DESVBATA;Oriente;3495900
2023-08-15;DESVCHIV;Oriente;3324300
2023-08-15;EMBACHUZ;Oriente;16682100
2023-08-15;EMBAGUAV;Oriente;45780700
2023-08-15;ESMEBATA;Oriente;24436500
2023-08-15;ALTOANCH;Valle;2391000
2023-08-15;BAJOANCH;Valle;249000
2023-08-15;CAL1CALM;Valle;186600
2023-08-15;FLR2CAUC;Valle;209800
2023-08-15;SALVCAUC;Valle;6063200
2023-08-16;BOCATENC;Antioquia;1570800
2023-08-16;CLLRPORC;Antioquia;2205200
2023-08-16;DESVIEPM;Antioquia;2337000
2023-08-16;ITUACAUC;Antioquia;17372400
2023-08-16;MIRFTENC;Antioquia;997600
2023-08-16;PENONARE;Antioquia;9349900
2023-08-16;PLAYGUAT;Antioquia;4099900
2023-08-16;PP-2POR1;Antioquia;3381500
2023-08-16;PP-3PORC;Antioquia;1705800
2023-08-16;PUNCGUAT;Antioquia;6150300
2023-08-16;QUBRRGRD;Antioquia;45500
2023-08-16;RGR2RGRD;Antioquia;6069600
2023-08-16;SLORNARE;Antioquia;4020900
2023-08-16;SMIGCALD;Antioquia;1113500
2023-08-16;TRONGUAD;Antioquia;3527100
2023-08-16;DESVMANS;Caldas;31600
2023-08-16;PTEHMIEL;Caldas;1957300
2023-08-16;URR1SINU;Caribe;5757300
2023-08-16;ALICBOGO;Centro;13708100
2023-08-16;AMOYAMOY;Centro;2205900
2023-08-16;BETAMAG1;Centro;1755100
2023-08-16;CUCUCUCU;Centro;806500
2023-08-16;DESVSMAR;Centro;228400
2023-08-16;EMBAPRAD;Centro;105400
2023-08-16;QUIMMAGD;Centro;7961300
2023-08-16;SOGASOGA;Centro;10193600
2023-08-16;DESVBATA;Oriente;1960700
2023-08-16;DESVCHIV;Oriente;2368900
2023-08-16;EMBACHUZ;Oriente;7217600
2023-08-16;EMBAGUAV;Oriente;26182600
2023-08-16;ESMEBATA;Oriente;21178100
2023-08-16;ALTOANCH;Valle;2148500
2023-08-16;BAJOANCH;Valle;230000
2023-08-16;CAL1CALM;Valle;175900
2023-08-16;FLR2CAUC;Valle;223800
2023-08-16;SALVCAUC;Valle;3345900
2023-08-17;BOCATENC;Antioquia;1566500
2023-08-17;CLLRPORC;Antioquia;4311600
2023-08-17;DESVIEPM;Antioquia;2000900
2023-08-17;ITUACAUC;Antioquia;16023800
2023-08-17;MIRFTENC;Antioquia;731500
2023-08-17;PENONARE;Antioquia;8693000
2023-08-17;PLAYGUAT;Antioquia;3408900
2023-08-17;PP-2POR1;Antioquia;3041300
2023-08-17;PP-3PORC;Antioquia;1164100
2023-08-17;PUNCGUAT;Antioquia;3435900
2023-08-17;QUBRRGRD;Antioquia;47000
2023-08-17;RGR2RGRD;Antioquia;6278200
2023-08-17;SLORNARE;Antioquia;10928000
2023-08-17;SMIGCALD;Antioquia;978800
2023-08-17;TRONGUAD;Antioquia;3555900
2023-08-17;DESVGUAR;Caldas;500
2023-08-17;PTEHMIEL;Caldas;1374600
2023-08-17;URR1SINU;Caribe;6102300
2023-08-17;ALICBOGO;Centro;14920000
2023-08-17;AMOYAMOY;Centro;2295300
2023-08-17;BETAMAG1;Centro;1467800
2023-08-17;CUCUCUCU;Centro;680900
2023-08-17;DESVSMAR;Centro;167000
2023-08-17;EMBAPRAD;Centro;143200
2023-08-17;QUIMMAGD;Centro;7016500
2023-08-17;SOGASOGA;Centro;9273000
2023-08-17;DESVBATA;Oriente;1601200
2023-08-17;DESVCHIV;Oriente;1956900
2023-08-17;EMBACHUZ;Oriente;3901200
2023-08-17;EMBAGUAV;Oriente;21404400
2023-08-17;ESMEBATA;Oriente;17814600
2023-08-17;ALTOANCH;Valle;1933000
2023-08-17;BAJOANCH;Valle;213200
2023-08-17;CAL1CALM;Valle;179000
2023-08-17;FLR2CAUC;Valle;185600
2023-08-17;SALVCAUC;Valle;3227700
2023-08-18;BOCATENC;Antioquia;2077000
2023-08-18;CLLRPORC;Antioquia;3001000
2023-08-18;DESVIEPM;Antioquia;2844500
2023-08-18;ITUACAUC;Antioquia;19400200
2023-08-18;MIRFTENC;Antioquia;997600
2023-08-18;PENONARE;Antioquia;12046500
2023-08-18;PLAYGUAT;Antioquia;6237800
2023-08-18;PP-2POR1;Antioquia;5139900
2023-08-18;PP-3PORC;Antioquia;1471800
2023-08-18;PUNCGUAT;Antioquia;4506500
2023-08-18;QUBRRGRD;Antioquia;49700
2023-08-18;RGR2RGRD;Antioquia;6627300
2023-08-18;SLORNARE;Antioquia;15235500
2023-08-18;SMIGCALD;Antioquia;1864400
2023-08-18;TRONGUAD;Antioquia;5105900
2023-08-18;DESVGUAR;Caldas;193600
2023-08-18;DESVMANS;Caldas;85000
2023-08-18;PTEHMIEL;Caldas;3845600
2023-08-18;URR1SINU;Caribe;5138500
2023-08-18;ALICBOGO;Centro;11657500
2023-08-18;AMOYAMOY;Centro;1845200
2023-08-18;BETAMAG1;Centro;1392400
2023-08-18;CUCUCUCU;Centro;563800
2023-08-18;DESVSMAR;Centro;147000
2023-08-18;EMBAPRAD;Centro;85900
2023-08-18;QUIMMAGD;Centro;6543200
2023-08-18;SOGASOGA;Centro;9273700
2023-08-18;DESVBATA;Oriente;1525800
2023-08-18;DESVCHIV;Oriente;1864700
2023-08-18;EMBACHUZ;Oriente;3070200
2023-08-18;EMBAGUAV;Oriente;20397700
2023-08-18;ESMEBATA;Oriente;15493400
2023-08-18;ALTOANCH;Valle;1952100
2023-08-18;BAJOANCH;Valle;214800
2023-08-18;CAL1CALM;Valle;139000
2023-08-18;FLR2CAUC;Valle;165800
2023-08-18;SALVCAUC;Valle;3099500
2023-08-19;BOCATENC;Antioquia;1506400
2023-08-19;CLLRPORC;Antioquia;3423200
2023-08-19;DESVIEPM;Antioquia;1803200
2023-08-19;ITUACAUC;Antioquia;14727700
2023-08-19;MIRFTENC;Antioquia;498800
2023-08-19;PENONARE;Antioquia;10618300
2023-08-19;PLAYGUAT;Antioquia;1922900
2023-08-19;PP-2POR1;Antioquia;2472800
2023-08-19;PP-3PORC;Antioquia;765200
2023-08-19;PUNCGUAT;Antioquia;3563400
2023-08-19;QUBRRGRD;Antioquia;42800
2023-08-19;RGR2RGRD;Antioquia;5725400
2023-08-19;SLORNARE;Antioquia;4730500
2023-08-19;SMIGCALD;Antioquia;1271900
2023-08-19;TRONGUAD;Antioquia;2877500
2023-08-19;DESVMANS;Caldas;17500
2023-08-19;PTEHMIEL;Caldas;1767400
2023-08-19;URR1SINU;Caribe;4213100
2023-08-19;ALICBOGO;Centro;11826700
2023-08-19;AMOYAMOY;Centro;1667400
2023-08-19;BETAMAG1;Centro;1349600
2023-08-19;CUCUCUCU;Centro;503900
2023-08-19;DESVSMAR;Centro;132800
2023-08-19;EMBAPRAD;Centro;186900
2023-08-19;QUIMMAGD;Centro;5324500
2023-08-19;SOGASOGA;Centro;8794500
2023-08-19;DESVBATA;Oriente;1418500
2023-08-19;DESVCHIV;Oriente;1733700
2023-08-19;EMBACHUZ;Oriente;4109000
2023-08-19;EMBAGUAV;Oriente;18963200
2023-08-19;ESMEBATA;Oriente;13869200
2023-08-19;ALTOANCH;Valle;4218800
2023-08-19;BAJOANCH;Valle;391600
2023-08-19;CAL1CALM;Valle;61000
2023-08-19;FLR2CAUC;Valle;164600
2023-08-19;SALVCAUC;Valle;3441300
2023-08-20;BOCATENC;Antioquia;1403600
2023-08-20;CLLRPORC;Antioquia;3570500
2023-08-20;DESVIEPM;Antioquia;1702900
2023-08-20;ITUACAUC;Antioquia;16568000
2023-08-20;MIRFTENC;Antioquia;498800
2023-08-20;PENONARE;Antioquia;10625800
2023-08-20;PLAYGUAT;Antioquia;9805700
2023-08-20;PP-2POR1;Antioquia;2857600
2023-08-20;PP-3PORC;Antioquia;391300
2023-08-20;PUNCGUAT;Antioquia;3375300
2023-08-20;QUBRRGRD;Antioquia;42200
2023-08-20;RGR2RGRD;Antioquia;5642300
2023-08-20;SLORNARE;Antioquia;4673700
2023-08-20;SMIGCALD;Antioquia;1507500
2023-08-20;TRONGUAD;Antioquia;2821800
2023-08-20;DESVGUAR;Caldas;15600
2023-08-20;DESVMANS;Caldas;3300
2023-08-20;PTEHMIEL;Caldas;2927200
2023-08-20;URR1SINU;Caribe;3943400
2023-08-20;ALICBOGO;Centro;12273000
2023-08-20;AMOYAMOY;Centro;2149900
2023-08-20;BETAMAG1;Centro;1753500
2023-08-20;CUCUCUCU;Centro;556700
2023-08-20;DESVSMAR;Centro;142700
2023-08-20;EMBAPRAD;Centro;55500
2023-08-20;QUIMMAGD;Centro;6865200
2023-08-20;SOGASOGA;Centro;14184600
2023-08-20;DESVBATA;Oriente;2178700
2023-08-20;DESVCHIV;Oriente;2662900
2023-08-20;EMBACHUZ;Oriente;3651100
2023-08-20;EMBAGUAV;Oriente;29125100
2023-08-20;ESMEBATA;Oriente;26862900
2023-08-20;ALTOANCH;Valle;7032700
2023-08-20;BAJOANCH;Valle;611100
2023-08-20;CAL1CALM;Valle;197300
2023-08-20;FLR2CAUC;Valle;217600
2023-08-20;SALVCAUC;Valle;5079500
2023-08-21;BOCATENC;Antioquia;1671600
2023-08-21;CLLRPORC;Antioquia;4890300
2023-08-21;DESVIEPM;Antioquia;3263400
2023-08-21;ITUACAUC;Antioquia;20079200
2023-08-21;MIRFTENC;Antioquia;964200
2023-08-21;PENONARE;Antioquia;13436100
2023-08-21;PLAYGUAT;Antioquia;15044500
2023-08-21;PP-2POR1;Antioquia;5242300
2023-08-21;PP-3PORC;Antioquia;1416100
2023-08-21;PUNCGUAT;Antioquia;6822800
2023-08-21;QUBRRGRD;Antioquia;64800
2023-08-21;RGR2RGRD;Antioquia;8648200
2023-08-21;SLORNARE;Antioquia;13552500
2023-08-21;SMIGCALD;Antioquia;1743500
2023-08-21;TRONGUAD;Antioquia;4204300
2023-08-21;DESVGUAR;Caldas;16500
2023-08-21;DESVMANS;Caldas;11800
2023-08-21;PTEHMIEL;Caldas;2222600
2023-08-21;URR1SINU;Caribe;3800900
2023-08-21;ALICBOGO;Centro;17724700
2023-08-21;AMOYAMOY;Centro;1860000
2023-08-21;BETAMAG1;Centro;1930900
2023-08-21;CUCUCUCU;Centro;532400
2023-08-21;DESVSMAR;Centro;142700
2023-08-21;EMBAPRAD;Centro;249600
2023-08-21;QUIMMAGD;Centro;7998800
2023-08-21;SOGASOGA;Centro;12347000
2023-08-21;DESVBATA;Oriente;1506000
2023-08-21;DESVCHIV;Oriente;1840700
2023-08-21;EMBACHUZ;Oriente;4486000
2023-08-21;EMBAGUAV;Oriente;20133500
2023-08-21;ESMEBATA;Oriente;14986400
2023-08-21;ALTOANCH;Valle;6495600
2023-08-21;BAJOANCH;Valle;569200
2023-08-21;CAL1CALM;Valle;454700
2023-08-21;FLR2CAUC;Valle;232800
2023-08-21;SALVCAUC;Valle;5605700
2023-08-22;BOCATENC;Antioquia;1869300
2023-08-22;CLLRPORC;Antioquia;8527600
2023-08-22;DESVIEPM;Antioquia;2823200
2023-08-22;ITUACAUC;Antioquia;32916000
2023-08-22;MIRFTENC;Antioquia;1263600
2023-08-22;PENONARE;Antioquia;22141100
2023-08-22;PLAYGUAT;Antioquia;7627100
2023-08-22;PP-2POR1;Antioquia;7321900
2023-08-22;PP-3PORC;Antioquia;2157400
2023-08-22;PUNCGUAT;Antioquia;8255400
2023-08-22;QUBRRGRD;Antioquia;73900
2023-08-22;RGR2RGRD;Antioquia;9880900
2023-08-22;SLORNARE;Antioquia;23973300
2023-08-22;SMIGCALD;Antioquia;1990700
2023-08-22;TRONGUAD;Antioquia;5728800
2023-08-22;DESVGUAR;Caldas;451000
2023-08-22;DESVMANS;Caldas;97300
2023-08-22;PTEHMIEL;Caldas;4996800
2023-08-22;URR1SINU;Caribe;4907400
2023-08-22;ALICBOGO;Centro;20625600
2023-08-22;AMOYAMOY;Centro;1518300
2023-08-22;BETAMAG1;Centro;3377700
2023-08-22;CUCUCUCU;Centro;1817100
2023-08-22;DESVSMAR;Centro;215500
2023-08-22;EMBAPRAD;Centro;347000
2023-08-22;QUIMMAGD;Centro;18194100
2023-08-22;SOGASOGA;Centro;29393800
2023-08-22;DESVBATA;Oriente;3444000
2023-08-22;DESVCHIV;Oriente;4209400
2023-08-22;EMBACHUZ;Oriente;31090400
2023-08-22;EMBAGUAV;Oriente;46039800
2023-08-22;ESMEBATA;Oriente;47847500
2023-08-22;ALTOANCH;Valle;10573100
2023-08-22;BAJOANCH;Valle;887300
2023-08-22;CAL1CALM;Valle;817700
2023-08-22;FLR2CAUC;Valle;338200
2023-08-22;SALVCAUC;Valle;7647600
2023-08-23;BOCATENC;Antioquia;1914400
2023-08-23;CLLRPORC;Antioquia;3997300
2023-08-23;DESVIEPM;Antioquia;2910200
2023-08-23;ITUACAUC;Antioquia;33000500
2023-08-23;MIRFTENC;Antioquia;997600
2023-08-23;PENONARE;Antioquia;22152400
2023-08-23;PLAYGUAT;Antioquia;5553700
2023-08-23;PP-2POR1;Antioquia;7035900
2023-08-23;PP-3PORC;Antioquia;2115400
2023-08-23;PUNCGUAT;Antioquia;5989300
2023-08-23;QUBRRGRD;Antioquia;52600
2023-08-23;RGR2RGRD;Antioquia;7034900
2023-08-23;SLORNARE;Antioquia;8005500
2023-08-23;SMIGCALD;Antioquia;1708400
2023-08-23;TRONGUAD;Antioquia;3902600
2023-08-23;DESVGUAR;Caldas;120400
2023-08-23;DESVMANS;Caldas;142600
2023-08-23;PTEHMIEL;Caldas;2681200
2023-08-23;URR1SINU;Caribe;4952400
2023-08-23;ALICBOGO;Centro;11826700
2023-08-23;AMOYAMOY;Centro;2022700
2023-08-23;BETAMAG1;Centro;2792700
2023-08-23;CUCUCUCU;Centro;1641500
2023-08-23;DESVSMAR;Centro;334000
2023-08-23;EMBAPRAD;Centro;357500
2023-08-23;QUIMMAGD;Centro;28168500
2023-08-23;SOGASOGA;Centro;11730000
2023-08-23;DESVBATA;Oriente;1673800
2023-08-23;DESVCHIV;Oriente;2046000
2023-08-23;EMBAGUAV;Oriente;22377400
2023-08-23;ESMEBATA;Oriente;23647800
2023-08-23;ALTOANCH;Valle;4175700
2023-08-23;BAJOANCH;Valle;388200
2023-08-23;CAL1CALM;Valle;530500
2023-08-23;FLR2CAUC;Valle;335400
2023-08-23;SALVCAUC;Valle;6509800
2023-08-24;BOCATENC;Antioquia;1600100
2023-08-24;CLLRPORC;Antioquia;2914400
2023-08-24;DESVIEPM;Antioquia;1575700
2023-08-24;ITUACAUC;Antioquia;25154700
2023-08-24;MIRFTENC;Antioquia;1995100
2023-08-24;PENONARE;Antioquia;14094400
2023-08-24;PLAYGUAT;Antioquia;4586200
2023-08-24;PP-2POR1;Antioquia;4197800
2023-08-24;PP-3PORC;Antioquia;2051200
2023-08-24;PUNCGUAT;Antioquia;4059400
2023-08-24;QUBRRGRD;Antioquia;45900
2023-08-24;RGR2RGRD;Antioquia;6120700
2023-08-24;SLORNARE;Antioquia;5235400
2023-08-24;SMIGCALD;Antioquia;1163800
2023-08-24;TRONGUAD;Antioquia;3288900
2023-08-24;DESVGUAR;Caldas;580800
2023-08-24;DESVMANS;Caldas;225200
2023-08-24;PTEHMIEL;Caldas;4103400
2023-08-24;URR1SINU;Caribe;4348200
2023-08-24;ALICBOGO;Centro;11542000
2023-08-24;AMOYAMOY;Centro;1846300
2023-08-24;BETAMAG1;Centro;1780700
2023-08-24;CUCUCUCU;Centro;1641500
2023-08-24;DESVSMAR;Centro;334000
2023-08-24;EMBAPRAD;Centro;144700
2023-08-24;QUIMMAGD;Centro;9979900
2023-08-24;SOGASOGA;Centro;10116100
2023-08-24;DESVBATA;Oriente;1353000
2023-08-24;DESVCHIV;Oriente;1653800
2023-08-24;EMBACHUZ;Oriente;2827800
2023-08-24;EMBAGUAV;Oriente;18089200
2023-08-24;ESMEBATA;Oriente;15778500
2023-08-24;ALTOANCH;Valle;2581400
2023-08-24;BAJOANCH;Valle;263700
2023-08-24;CAL1CALM;Valle;29000
2023-08-24;FLR2CAUC;Valle;231600
2023-08-24;SALVCAUC;Valle;4405400
2023-08-25;BOCATENC;Antioquia;3130600
2023-08-25;CLLRPORC;Antioquia;4064100
2023-08-25;DESVIEPM;Antioquia;1527100
2023-08-25;ITUACAUC;Antioquia;25997600
2023-08-25;MIRFTENC;Antioquia;2993000
2023-08-25;PENONARE;Antioquia;12580800
2023-08-25;PLAYGUAT;Antioquia;3395300
2023-08-25;PP-2POR1;Antioquia;7716500
2023-08-25;PP-3PORC;Antioquia;1514400
2023-08-25;PUNCGUAT;Antioquia;3801800
2023-08-25;QUBRRGRD;Antioquia;69000
2023-08-25;RGR2RGRD;Antioquia;9207400
2023-08-25;SLORNARE;Antioquia;6388500
2023-08-25;SMIGCALD;Antioquia;1058100
2023-08-25;TRONGUAD;Antioquia;6059500
2023-08-25;DESVGUAR;Caldas;23600
2023-08-25;DESVMANS;Caldas;104800
2023-08-25;PTEHMIEL;Caldas;2930900
2023-08-25;URR1SINU;Caribe;5012100
2023-08-25;ALICBOGO;Centro;13700400
2023-08-25;AMOYAMOY;Centro;840700
2023-08-25;BETAMAG1;Centro;1889700
2023-08-25;CUCUCUCU;Centro;1641500
2023-08-25;DESVSMAR;Centro;334000
2023-08-25;EMBAPRAD;Centro;98100
2023-08-25;QUIMMAGD;Centro;9093700
2023-08-25;SOGASOGA;Centro;12832200
2023-08-25;DESVBATA;Oriente;1403900
2023-08-25;DESVCHIV;Oriente;1731300
2023-08-25;EMBACHUZ;Oriente;3658800
2023-08-25;EMBAGUAV;Oriente;18782400
2023-08-25;ESMEBATA;Oriente;14421100
2023-08-25;ALTOANCH;Valle;2225700
2023-08-25;BAJOANCH;Valle;236100
2023-08-25;CAL1CALM;Valle;201300
2023-08-25;FLR2CAUC;Valle;405200
2023-08-25;SALVCAUC;Valle;4457800
2023-08-26;BOCATENC;Antioquia;2109800
2023-08-26;CLLRPORC;Antioquia;2915900
2023-08-26;DESVIEPM;Antioquia;1312800
2023-08-26;ITUACAUC;Antioquia;23204900
2023-08-26;MIRFTENC;Antioquia;764800
2023-08-26;PENONARE;Antioquia;10589900
2023-08-26;PLAYGUAT;Antioquia;7054000
2023-08-26;PP-2POR1;Antioquia;4554900
2023-08-26;PP-3PORC;Antioquia;1459800
2023-08-26;PUNCGUAT;Antioquia;4018200
2023-08-26;QUBRRGRD;Antioquia;51500
2023-08-26;RGR2RGRD;Antioquia;6869400
2023-08-26;SLORNARE;Antioquia;10659600
2023-08-26;SMIGCALD;Antioquia;968000
2023-08-26;TRONGUAD;Antioquia;5143900
2023-08-26;DESVMANS;Caldas;43900
2023-08-26;PTEHMIEL;Caldas;2273200
2023-08-26;URR1SINU;Caribe;3798300
2023-08-26;ALICBOGO;Centro;10853400
2023-08-26;AMOYAMOY;Centro;1335600
2023-08-26;BETAMAG1;Centro;1949600
2023-08-26;CUCUCUCU;Centro;836500
2023-08-26;DESVSMAR;Centro;207000
2023-08-26;EMBAPRAD;Centro;201600
2023-08-26;QUIMMAGD;Centro;13200800
2023-08-26;SOGASOGA;Centro;11568600
2023-08-26;DESVBATA;Oriente;1149600
2023-08-26;DESVCHIV;Oriente;1351800
2023-08-26;EMBACHUZ;Oriente;2824000
2023-08-26;EMBAGUAV;Oriente;15314900
2023-08-26;ESMEBATA;Oriente;13152100
2023-08-26;ALTOANCH;Valle;1899000
2023-08-26;BAJOANCH;Valle;210600
2023-08-26;CAL1CALM;Valle;296600
2023-08-26;FLR2CAUC;Valle;250400
2023-08-26;SALVCAUC;Valle;5163500
2023-08-27;BOCATENC;Antioquia;1566500
2023-08-27;CLLRPORC;Antioquia;2578800
2023-08-27;DESVIEPM;Antioquia;1143200
2023-08-27;ITUACAUC;Antioquia;21269400
2023-08-27;MIRFTENC;Antioquia;498800
2023-08-27;PENONARE;Antioquia;10013600
2023-08-27;PLAYGUAT;Antioquia;3007000
2023-08-27;PP-2POR1;Antioquia;4650000
2023-08-27;PP-3PORC;Antioquia;506100
2023-08-27;PUNCGUAT;Antioquia;3821100
2023-08-27;QUBRRGRD;Antioquia;37300
2023-08-27;RGR2RGRD;Antioquia;4982300
2023-08-27;SLORNARE;Antioquia;6270200
2023-08-27;SMIGCALD;Antioquia;985900
2023-08-27;TRONGUAD;Antioquia;3604700
2023-08-27;DESVMANS;Caldas;106700
2023-08-27;PTEHMIEL;Caldas;2470600
2023-08-27;URR1SINU;Caribe;4188900
2023-08-27;ALICBOGO;Centro;8925800
2023-08-27;AMOYAMOY;Centro;938100
2023-08-27;BETAMAG1;Centro;1567700
2023-08-27;CUCUCUCU;Centro;700900
2023-08-27;DESVSMAR;Centro;172700
2023-08-27;EMBAPRAD;Centro;62400
2023-08-27;QUIMMAGD;Centro;8114200
2023-08-27;SOGASOGA;Centro;7362200
2023-08-27;DESVBATA;Oriente;1178100
2023-08-27;DESVCHIV;Oriente;1129100
2023-08-27;EMBACHUZ;Oriente;2196800
2023-08-27;EMBAGUAV;Oriente;15438300
2023-08-27;ESMEBATA;Oriente;11121000
2023-08-27;ALTOANCH;Valle;1899000
2023-08-27;BAJOANCH;Valle;210600
2023-08-27;CAL1CALM;Valle;163500
2023-08-27;FLR2CAUC;Valle;228000
2023-08-27;SALVCAUC;Valle;3707300
2023-08-28;BOCATENC;Antioquia;1441800
2023-08-28;CLLRPORC;Antioquia;2688100
2023-08-28;DESVIEPM;Antioquia;1224600
2023-08-28;ITUACAUC;Antioquia;18731900
2023-08-28;MIRFTENC;Antioquia;997600
2023-08-28;PENONARE;Antioquia;9717100
2023-08-28;PLAYGUAT;Antioquia;2303200
2023-08-28;PP-2POR1;Antioquia;3337600
2023-08-28;PP-3PORC;Antioquia;1579500
2023-08-28;PUNCGUAT;Antioquia;3986000
2023-08-28;QUBRRGRD;Antioquia;37900
2023-08-28;RGR2RGRD;Antioquia;5068200
2023-08-28;SLORNARE;Antioquia;3886800
2023-08-28;SMIGCALD;Antioquia;945700
2023-08-28;TRONGUAD;Antioquia;2959100
2023-08-28;DESVMANS;Caldas;16500
2023-08-28;PTEHMIEL;Caldas;2007800
2023-08-28;URR1SINU;Caribe;4093700
2023-08-28;ALICBOGO;Centro;9914600
2023-08-28;AMOYAMOY;Centro;1403900
2023-08-28;BETAMAG1;Centro;1455100
2023-08-28;CUCUCUCU;Centro;636600
2023-08-28;DESVSMAR;Centro;149900
2023-08-28;EMBAPRAD;Centro;201600
2023-08-28;QUIMMAGD;Centro;6645500
2023-08-28;SOGASOGA;Centro;6190700
2023-08-28;DESVBATA;Oriente;1003700
2023-08-28;DESVCHIV;Oriente;970000
2023-08-28;EMBACHUZ;Oriente;1569700
2023-08-28;EMBAGUAV;Oriente;13159600
2023-08-28;ESMEBATA;Oriente;10305600
2023-08-28;ALTOANCH;Valle;1447000
2023-08-28;BAJOANCH;Valle;175300
2023-08-28;CAL1CALM;Valle;144800
2023-08-28;FLR2CAUC;Valle;206000
2023-08-28;SALVCAUC;Valle;3322500
2023-08-29;BOCATENC;Antioquia;2575500
2023-08-29;CLLRPORC;Antioquia;4758100
2023-08-29;DESVIEPM;Antioquia;1952000
2023-08-29;ITUACAUC;Antioquia;16529800
2023-08-29;MIRFTENC;Antioquia;997600
2023-08-29;PENONARE;Antioquia;11124200
2023-08-29;PLAYGUAT;Antioquia;4325800
2023-08-29;PP-2POR1;Antioquia;4691600
2023-08-29;PP-3PORC;Antioquia;641900
2023-08-29;PUNCGUAT;Antioquia;4479400
2023-08-29;QUBRRGRD;Antioquia;70400
2023-08-29;RGR2RGRD;Antioquia;9420800
2023-08-29;SLORNARE;Antioquia;6124700
2023-08-29;SMIGCALD;Antioquia;1012900
2023-08-29;TRONGUAD;Antioquia;4404900
2023-08-29;DESVMANS;Caldas;1900
2023-08-29;PTEHMIEL;Caldas;1839700
2023-08-29;URR1SINU;Caribe;3613000
2023-08-29;ALICBOGO;Centro;10695600
2023-08-29;AMOYAMOY;Centro;1657900
2023-08-29;BETAMAG1;Centro;1412700
2023-08-29;CUCUCUCU;Centro;566700
2023-08-29;DESVSMAR;Centro;129900
2023-08-29;EMBAPRAD;Centro;201600
2023-08-29;QUIMMAGD;Centro;6251500
2023-08-29;SOGASOGA;Centro;7349900
2023-08-29;DESVBATA;Oriente;945700
2023-08-29;DESVCHIV;Oriente;802600
2023-08-29;EMBACHUZ;Oriente;1589000
2023-08-29;EMBAGUAV;Oriente;12287500
2023-08-29;ESMEBATA;Oriente;10972600
2023-08-29;ALTOANCH;Valle;1652500
2023-08-29;BAJOANCH;Valle;191300
2023-08-29;CAL1CALM;Valle;218700
2023-08-29;FLR2CAUC;Valle;168400
2023-08-29;SALVCAUC;Valle;3051500
2023-08-30;BOCATENC;Antioquia;1629100
2023-08-30;CLLRPORC;Antioquia;2282600
2023-08-30;DESVIEPM;Antioquia;922900
2023-08-30;ITUACAUC;Antioquia;14190400
2023-08-30;MIRFTENC;Antioquia;764800
2023-08-30;PENONARE;Antioquia;9876700
2023-08-30;PLAYGUAT;Antioquia;2468700
2023-08-30;PP-2POR1;Antioquia;3161100
2023-08-30;PP-3PORC;Antioquia;1439600
2023-08-30;PUNCGUAT;Antioquia;3408800
2023-08-30;QUBRRGRD;Antioquia;42900
2023-08-30;RGR2RGRD;Antioquia;5746900
2023-08-30;SLORNARE;Antioquia;3955000
2023-08-30;SMIGCALD;Antioquia;997400
2023-08-30;TRONGUAD;Antioquia;2960200
2023-08-30;PTEHMIEL;Caldas;1699400
2023-08-30;URR1SINU;Caribe;3319300
2023-08-30;ALICBOGO;Centro;3224100
2023-08-30;AMOYAMOY;Centro;1516100
